sample	contig	phylum
SRR5208282	k141_1965298	Pseudomonadota
SRR5208282	k141_2386439	Pseudomonadota
SRR5208282	k141_4351235	Acidobacteriota
SRR5208282	k141_3509229	Pseudomonadota
SRR5208282	k141_842833	Pseudomonadota
SRR5208282	k141_1684747	Acidobacteriota
SRR5208282	k141_3368999	Pseudomonadota
SRR5208282	k141_4351270	Pseudomonadota
SRR5208282	k141_140939	Pseudomonadota
SRR5208282	k141_842885	Acidobacteriota
SRR5208282	k141_903	Pseudomonadota
SRR5208282	k141_421810	Pseudomonadota
SRR5208282	k141_1544428	Pseudomonadota
SRR5208282	k141_2807730	Pseudomonadota
SRR5208282	k141_3649756	Euryarchaeota
SRR5208282	k141_3790139	Acidobacteriota
SRR5208282	k141_3369137	Pseudomonadota
SRR5208282	k141_1684850	Planctomycetota
SRR5208282	k141_4351382	Pseudomonadota
SRR5208282	k141_421870	Actinomycetota
SRR5208282	k141_2105961	Pseudomonadota
SRR5208282	k141_2948129	Actinomycetota
SRR5208282	k141_1123754	Pseudomonadota
SRR5208282	k141_983341	Pseudomonadota
SRR5208282	k141_1965770	Pseudomonadota
SRR5208282	k141_1123849	Pseudomonadota
SRR5208282	k141_702817	Pseudomonadota
SRR5208282	k141_2386927	Planctomycetota
SRR5208282	k141_1312	Actinomycetota
SRR5208282	k141_702853	Pseudomonadota
SRR5208282	k141_4070895	Pseudomonadota
SRR5208282	k141_2667667	Pseudomonadota
SRR5208282	k141_2948483	Acidobacteriota
SRR5208282	k141_4351779	Pseudomonadota
SRR5208282	k141_3369435	Pseudomonadota
SRR5208282	k141_562870	Pseudomonadota
SRR5208282	k141_3650219	Acidobacteriota
SRR5208282	k141_2667738	Pseudomonadota
SRR5208282	k141_562884	Pseudomonadota
SRR5208282	k141_1544935	Pseudomonadota
SRR5208282	k141_3650221	Pseudomonadota
SRR5208282	k141_2808239	Pseudomonadota
SRR5208282	k141_282122	Pseudomonadota
SRR5208282	k141_2527567	Pseudomonadota
SRR5208282	k141_2246933	Pseudomonadota
SRR5208282	k141_4071104	Planctomycetota
SRR5208282	k141_3089023	Acidobacteriota
SRR5208282	k141_843616	Pseudomonadota
SRR5208282	k141_282133	Pseudomonadota
SRR5208282	k141_703131	Pseudomonadota
SRR5208282	k141_1264534	Pseudomonadota
SRR5208282	k141_1966148	Pseudomonadota
SRR5208282	k141_1545072	Pseudomonadota
SRR5208282	k141_983801	Acidobacteriota
SRR5208282	k141_562987	Pseudomonadota
SRR5208282	k141_1697	Actinomycetota
SRR5208282	k141_4351873	Pseudomonadota
SRR5208282	k141_1405144	Pseudomonadota
SRR5208282	k141_2527771	Pseudomonadota
SRR5208282	k141_1264728	Pseudomonadota
SRR5208282	k141_2247112	Actinomycetota
SRR5208282	k141_4071415	Pseudomonadota
SRR5208282	k141_1915	Pseudomonadota
SRR5208282	k141_3369773	Pseudomonadota
SRR5208282	k141_1826185	Pseudomonadota
SRR5208282	k141_3510294	Planctomycetota
SRR5208282	k141_1124571	Actinomycetota
SRR5208282	k141_1979	Pseudomonadota
SRR5208282	k141_2106946	Acidobacteriota
SRR5208282	k141_1685908	Pseudomonadota
SRR5208282	k141_3510368	Planctomycetota
SRR5208282	k141_1545438	Actinomycetota
SRR5208282	k141_2247341	Pseudomonadota
SRR5208282	k141_563419	Pseudomonadota
SRR5208282	k141_2064	Pseudomonadota
SRR5208282	k141_1685933	Pseudomonadota
SRR5208282	k141_422834	Pseudomonadota
SRR5208282	k141_703531	Pseudomonadota
SRR5208282	k141_2107029	Pseudomonadota
SRR5208282	k141_844152	Pseudomonadota
SRR5208282	k141_282662	Pseudomonadota
SRR5208282	k141_3931583	Pseudomonadota
SRR5208282	k141_3791315	Nitrososphaerota
SRR5208282	k141_703646	Actinomycetota
SRR5208282	k141_2387847	Pseudomonadota
SRR5208282	k141_2949446	Pseudomonadota
SRR5208282	k141_3089694	Pseudomonadota
SRR5208282	k141_2528264	Actinomycetota
SRR5208282	k141_1686143	Actinomycetota
SRR5208282	k141_1545675	Pseudomonadota
SRR5208282	k141_984456	Pseudomonadota
SRR5208282	k141_3230088	Pseudomonadota
SRR5208282	k141_1826655	Pseudomonadota
SRR5208282	k141_984468	Actinomycetota
SRR5208282	k141_3510757	Pseudomonadota
SRR5208282	k141_2528303	Pseudomonadota
SRR5208282	k141_2400	Planctomycetota
SRR5208282	k141_703767	Pseudomonadota
SRR5208282	k141_1966933	Acidobacteriota
SRR5208282	k141_563720	Acidobacteriota
SRR5208282	k141_282923	Pseudomonadota
SRR5208282	k141_844480	Pseudomonadota
SRR5208282	k141_142662	Pseudomonadota
SRR5208282	k141_3230231	Actinomycetota
SRR5208282	k141_4072032	Actinomycetota
SRR5208282	k141_3089919	Acidobacteriota
SRR5208282	k141_1265435	Planctomycetota
SRR5208282	k141_4352685	Pseudomonadota
SRR5208282	k141_2247829	Pseudomonadota
SRR5208282	k141_2809339	Pseudomonadota
SRR5208282	k141_2247866	Actinomycetota
SRR5208282	k141_1546032	Pseudomonadota
SRR5208282	k141_283069	Planctomycetota
SRR5208282	k141_3510980	Pseudomonadota
SRR5208282	k141_1406135	Pseudomonadota
SRR5208282	k141_1826887	Actinomycetota
SRR5208282	k141_2679	Pseudomonadota
SRR5208282	k141_1265551	Actinomycetota
SRR5208282	k141_704018	Pseudomonadota
SRR5208282	k141_3932062	Pseudomonadota
SRR5208282	k141_2107654	Actinomycetota
SRR5208282	k141_2681	Pseudomonadota
SRR5208282	k141_2388204	Actinomycetota
SRR5208282	k141_4072211	Pseudomonadota
SRR5208282	k141_844696	Pseudomonadota
SRR5208282	k141_2669010	Bacillota
SRR5208282	k141_1967233	Euryarchaeota
SRR5208282	k141_3510985	Pseudomonadota
SRR5208282	k141_1686489	Pseudomonadota
SRR5208282	k141_2528616	Pseudomonadota
SRR5208282	k141_1826956	Pseudomonadota
SRR5208282	k141_2949839	Pseudomonadota
SRR5208282	k141_2107713	Bacillota
SRR5208282	k141_4352868	Pseudomonadota
SRR5208282	k141_2528654	Pseudomonadota
SRR5208282	k141_564067	Actinomycetota
SRR5208282	k141_2809540	Actinomycetota
SRR5208282	k141_2248091	Pseudomonadota
SRR5208282	k141_423382	Pseudomonadota
SRR5208282	k141_142962	Actinomycetota
SRR5208282	k141_984913	Pseudomonadota
SRR5208282	k141_1546239	Pseudomonadota
SRR5208282	k141_3511131	Pseudomonadota
SRR5208282	k141_4213137	Pseudomonadota
SRR5208282	k141_1826998	Planctomycetota
SRR5208282	k141_423499	Pseudomonadota
SRR5208282	k141_2107866	Actinomycetota
SRR5208282	k141_1546322	Acidobacteriota
SRR5208282	k141_283389	Pseudomonadota
SRR5208282	k141_4213212	Pseudomonadota
SRR5208282	k141_3371038	Pseudomonadota
SRR5208282	k141_1967479	Acidobacteriota
SRR5208282	k141_985099	Pseudomonadota
SRR5208282	k141_2107958	Pseudomonadota
SRR5208282	k141_2809833	Planctomycetota
SRR5208282	k141_3511310	Pseudomonadota
SRR5208282	k141_1406588	Acidobacteriota
SRR5208282	k141_2248347	Pseudomonadota
SRR5208282	k141_704477	Pseudomonadota
SRR5208282	k141_1266050	Planctomycetota
SRR5208282	k141_4353083	Planctomycetota
SRR5208282	k141_2388668	Euryarchaeota
SRR5208282	k141_564448	Pseudomonadota
SRR5208282	k141_3792381	Pseudomonadota
SRR5208282	k141_1827212	Pseudomonadota
SRR5208282	k141_4213387	Acidobacteriota
SRR5208282	k141_985227	Pseudomonadota
SRR5208282	k141_704625	Actinomycetota
SRR5208282	k141_1546675	Pseudomonadota
SRR5208282	k141_3652198	Pseudomonadota
SRR5208282	k141_1266161	Euryarchaeota
SRR5208282	k141_1687046	Pseudomonadota
SRR5208282	k141_1266167	Pseudomonadota
SRR5208282	k141_1546704	Pseudomonadota
SRR5208282	k141_3090869	Pseudomonadota
SRR5208282	k141_564579	Actinomycetota
SRR5208282	k141_1266220	Bacteroidota
SRR5208282	k141_1406593	Pseudomonadota
SRR5208282	k141_143584	Bacillota
SRR5208282	k141_1266223	Pseudomonadota
SRR5208282	k141_2388955	Acidobacteriota
SRR5208282	k141_704890	Pseudomonadota
SRR5208282	k141_2529466	Actinomycetota
SRR5208282	k141_1546886	Actinomycetota
SRR5208282	k141_1126183	Actinomycetota
SRR5208282	k141_1406771	Bacillota
SRR5208282	k141_3792766	Pseudomonadota
SRR5208282	k141_985541	Acidobacteriota
SRR5208282	k141_3371688	Pseudomonadota
SRR5208282	k141_705000	Pseudomonadota
SRR5208282	k141_1266438	Pseudomonadota
SRR5208282	k141_2810426	Pseudomonadota
SRR5208282	k141_4213735	Pseudomonadota
SRR5208282	k141_3371743	Actinomycetota
SRR5208282	k141_2810448	Pseudomonadota
SRR5208282	k141_4073375	Acidobacteriota
SRR5208282	k141_1126348	Actinomycetota
SRR5208282	k141_3231644	Pseudomonadota
SRR5208282	k141_3091294	Pseudomonadota
SRR5208282	k141_3934	Acidobacteriota
SRR5208282	k141_2670238	Verrucomicrobiota
SRR5208282	k141_4073408	Pseudomonadota
SRR5208282	k141_2950990	Pseudomonadota
SRR5208282	k141_3652838	Pseudomonadota
SRR5208282	k141_1687590	Thermodesulfobacteriota
SRR5208282	k141_845908	Pseudomonadota
SRR5208282	k141_2108871	Pseudomonadota
SRR5208282	k141_3793101	Pseudomonadota
SRR5208282	k141_3091433	Thermodesulfobacteriota
SRR5208282	k141_144078	Pseudomonadota
SRR5208282	k141_2951109	Pseudomonadota
SRR5208282	k141_845922	Pseudomonadota
SRR5208282	k141_1828047	Pseudomonadota
SRR5208282	k141_3091513	Pseudomonadota
SRR5208282	k141_1407210	Bacteroidota
SRR5208282	k141_1968507	Actinomycetota
SRR5208282	k141_845930	Pseudomonadota
SRR5208282	k141_3372065	Bacillota
SRR5208282	k141_2670500	Pseudomonadota
SRR5208282	k141_1687651	Actinomycetota
SRR5208282	k141_4073531	Pseudomonadota
SRR5208282	k141_2810794	Pseudomonadota
SRR5208282	k141_1968585	Pseudomonadota
SRR5208282	k141_2249439	Planctomycetota
SRR5208282	k141_986113	Pseudomonadota
SRR5208282	k141_4362	Pseudomonadota
SRR5208282	k141_3512222	Pseudomonadota
SRR5208282	k141_1407312	Pseudomonadota
SRR5208282	k141_424625	Pseudomonadota
SRR5208282	k141_2670677	Acidobacteriota
SRR5208282	k141_1126861	Pseudomonadota
SRR5208282	k141_2249507	Planctomycetota
SRR5208282	k141_144375	Pseudomonadota
SRR5208282	k141_2951338	Acidobacteriota
SRR5208282	k141_2249550	Pseudomonadota
SRR5208282	k141_1407389	Pseudomonadota
SRR5208282	k141_284828	Actinomycetota
SRR5208282	k141_3232193	Pseudomonadota
SRR5208282	k141_2670788	Pseudomonadota
SRR5208282	k141_1828357	Actinomycetota
SRR5208282	k141_705853	Pseudomonadota
SRR5208282	k141_4073839	Actinomycetota
SRR5208282	k141_4354292	Pseudomonadota
SRR5208282	k141_2389894	Actinomycetota
SRR5208282	k141_3933860	Acidobacteriota
SRR5208282	k141_3653451	Actinomycetota
SRR5208282	k141_3512495	Pseudomonadota
SRR5208282	k141_1127136	Bacteroidota
SRR5208282	k141_3933899	Actinomycetota
SRR5208282	k141_144639	Pseudomonadota
SRR5208282	k141_4073960	Pseudomonadota
SRR5208282	k141_4214502	Pseudomonadota
SRR5208282	k141_1688158	Pseudomonadota
SRR5208282	k141_1968971	Pseudomonadota
SRR5208282	k141_1127162	Acidobacteriota
SRR5208282	k141_1828476	Planctomycetota
SRR5208282	k141_2811267	Pseudomonadota
SRR5208282	k141_2389998	Pseudomonadota
SRR5208282	k141_2951681	Pseudomonadota
SRR5208282	k141_706045	Pseudomonadota
SRR5208282	k141_565821	Pseudomonadota
SRR5208282	k141_3933963	Acidobacteriota
SRR5208282	k141_1969072	Pseudomonadota
SRR5208282	k141_1828539	Pseudomonadota
SRR5208282	k141_706086	Pseudomonadota
SRR5208282	k141_3372684	Pseudomonadota
SRR5208282	k141_3232514	Acidobacteriota
SRR5208282	k141_2390142	Pseudomonadota
SRR5208282	k141_1548212	Pseudomonadota
SRR5208282	k141_1688441	Pseudomonadota
SRR5208282	k141_566011	Pseudomonadota
SRR5208282	k141_2951813	Pseudomonadota
SRR5208282	k141_2530916	Pseudomonadota
SRR5208282	k141_3232571	Planctomycetota
SRR5208282	k141_566024	Acidobacteriota
SRR5208282	k141_1688527	Pseudomonadota
SRR5208282	k141_2390233	Pseudomonadota
SRR5208282	k141_2671330	Acidobacteriota
SRR5208282	k141_425454	Pseudomonadota
SRR5208282	k141_706359	Pseudomonadota
SRR5208282	k141_3934246	Actinomycetota
SRR5208282	k141_1408134	Pseudomonadota
SRR5208282	k141_986979	Actinomycetota
SRR5208282	k141_1127606	Pseudomonadota
SRR5208282	k141_986982	Pseudomonadota
SRR5208282	k141_3513030	Acidobacteriota
SRR5208282	k141_1688655	Pseudomonadota
SRR5208282	k141_145167	Pseudomonadota
SRR5208282	k141_2110085	Acidobacteriota
SRR5208282	k141_2811733	Pseudomonadota
SRR5208282	k141_1829019	Pseudomonadota
SRR5208282	k141_4074593	Pseudomonadota
SRR5208282	k141_3373152	Actinomycetota
SRR5208282	k141_1688713	Acidobacteriota
SRR5208282	k141_1127646	Pseudomonadota
SRR5208282	k141_4074619	Pseudomonadota
SRR5208282	k141_2110240	Acidobacteriota
SRR5208282	k141_2250535	Actinomycetota
SRR5208282	k141_1969633	Pseudomonadota
SRR5208282	k141_145261	Planctomycetota
SRR5208282	k141_3232999	Pseudomonadota
SRR5208282	k141_1969705	Pseudomonadota
SRR5208282	k141_2390618	Pseudomonadota
SRR5208282	k141_2250612	Pseudomonadota
SRR5208282	k141_566354	Pseudomonadota
SRR5208282	k141_847237	Myxococcota
SRR5208282	k141_706734	Planctomycetota
SRR5208282	k141_4215307	Pseudomonadota
SRR5208282	k141_2812042	Actinomycetota
SRR5208282	k141_4074823	Pseudomonadota
SRR5208282	k141_3092849	Pseudomonadota
SRR5208282	k141_2531514	Pseudomonadota
SRR5208282	k141_1969837	Pseudomonadota
SRR5208282	k141_2110464	Actinomycetota
SRR5208282	k141_5670	Pseudomonadota
SRR5208282	k141_3934844	Pseudomonadota
SRR5208282	k141_706949	Pseudomonadota
SRR5208282	k141_5698	Actinomycetota
SRR5208282	k141_1689051	Pseudomonadota
SRR5208282	k141_1268367	Actinomycetota
SRR5208282	k141_1128080	Thermoproteota
SRR5208282	k141_3794867	Acidobacteriota
SRR5208282	k141_1549130	Acidobacteriota
SRR5208282	k141_1829520	Pseudomonadota
SRR5208282	k141_4355636	Acidobacteriota
SRR5208282	k141_2110593	Actinomycetota
SRR5208282	k141_2390903	Pseudomonadota
SRR5208282	k141_2812255	Pseudomonadota
SRR5208282	k141_3934983	Pseudomonadota
SRR5208282	k141_145706	Pseudomonadota
SRR5208282	k141_3513617	Pseudomonadota
SRR5208282	k141_145708	Actinomycetota
SRR5208282	k141_4215714	Pseudomonadota
SRR5208282	k141_5880	Pseudomonadota
SRR5208282	k141_2251036	Chloroflexota
SRR5208282	k141_2672211	Pseudomonadota
SRR5208282	k141_1970184	Pseudomonadota
SRR5208282	k141_566853	Thermodesulfobacteriota
SRR5208282	k141_2531916	Actinomycetota
SRR5208282	k141_1128326	Actinomycetota
SRR5208282	k141_3373863	Actinomycetota
SRR5208282	k141_3513754	Pseudomonadota
SRR5208282	k141_1409141	Actinomycetota
SRR5208282	k141_2531998	Pseudomonadota
SRR5208282	k141_1128418	Actinomycetota
SRR5208282	k141_847760	Actinomycetota
SRR5208282	k141_3935209	Pseudomonadota
SRR5208282	k141_145955	Pseudomonadota
SRR5208282	k141_2391059	Pseudomonadota
SRR5208282	k141_567025	Pseudomonadota
SRR5208282	k141_2532069	Pseudomonadota
SRR5208282	k141_3935254	Bacillota
SRR5208282	k141_988117	Planctomycetota
SRR5208282	k141_2953049	Pseudomonadota
SRR5208282	k141_2532090	Actinomycetota
SRR5208282	k141_707459	Pseudomonadota
SRR5208282	k141_426621	Pseudomonadota
SRR5208282	k141_6237	Deinococcota
SRR5208282	k141_707492	Actinomycetota
SRR5208282	k141_146160	Acidobacteriota
SRR5208282	k141_988219	Verrucomicrobiota
SRR5208282	k141_1970524	Pseudomonadota
SRR5208282	k141_1409349	Pseudomonadota
SRR5208282	k141_3935356	Pseudomonadota
SRR5208282	k141_2672578	Pseudomonadota
SRR5208282	k141_1689764	Actinomycetota
SRR5208282	k141_2812818	Pseudomonadota
SRR5208282	k141_3093668	Pseudomonadota
SRR5208282	k141_3374367	Pseudomonadota
SRR5208282	k141_1830081	Pseudomonadota
SRR5208282	k141_988341	Actinomycetota
SRR5208282	k141_2391383	Myxococcota
SRR5208282	k141_1269125	Actinomycetota
SRR5208282	k141_3514181	Pseudomonadota
SRR5208282	k141_707707	Pseudomonadota
SRR5208282	k141_2812916	Pseudomonadota
SRR5208282	k141_4075834	Pseudomonadota
SRR5208282	k141_3234225	Pseudomonadota
SRR5208282	k141_988406	Actinomycetota
SRR5208282	k141_1830165	Verrucomicrobiota
SRR5208282	k141_2111281	Pseudomonadota
SRR5208282	k141_4216401	Planctomycetota
SRR5208282	k141_1830169	Pseudomonadota
SRR5208282	k141_567488	Actinomycetota
SRR5208282	k141_2532459	Acidobacteriota
SRR5208282	k141_988486	Pseudomonadota
SRR5208282	k141_427031	Pseudomonadota
SRR5208282	k141_2813070	Actinomycetota
SRR5208282	k141_1830272	Pseudomonadota
SRR5208282	k141_988546	Pseudomonadota
SRR5208282	k141_1970996	Actinomycetota
SRR5208282	k141_2813141	Thermodesulfobacteriota
SRR5208282	k141_1129161	Acidobacteriota
SRR5208282	k141_427124	Pseudomonadota
SRR5208282	k141_2532576	Pseudomonadota
SRR5208282	k141_3655699	Pseudomonadota
SRR5208282	k141_1550180	Acidobacteriota
SRR5208282	k141_3935879	Acidobacteriota
SRR5208282	k141_146744	Pseudomonadota
SRR5208282	k141_6905	Pseudomonadota
SRR5208282	k141_1269554	Actinomycetota
SRR5208282	k141_2953772	Actinomycetota
SRR5208282	k141_1830426	Pseudomonadota
SRR5208282	k141_2252020	Pseudomonadota
SRR5208282	k141_4356768	Pseudomonadota
SRR5208282	k141_7007	Actinomycetota
SRR5208282	k141_4076244	Pseudomonadota
SRR5208282	k141_848654	Pseudomonadota
SRR5208282	k141_1129189	Actinomycetota
SRR5208282	k141_427339	Pseudomonadota
SRR5208282	k141_3514455	Pseudomonadota
SRR5208282	k141_2252091	Pseudomonadota
SRR5208282	k141_1971276	Acidobacteriota
SRR5208282	k141_3936065	Bacillota
SRR5208282	k141_3375017	Pseudomonadota
SRR5208282	k141_988759	Pseudomonadota
SRR5208282	k141_3234713	Pseudomonadota
SRR5208282	k141_3094381	Pseudomonadota
SRR5208282	k141_4356854	Planctomycetota
SRR5208282	k141_1410150	Planctomycetota
SRR5208282	k141_3936085	Acidobacteriota
SRR5208282	k141_2532798	Pseudomonadota
SRR5208282	k141_1830569	Planctomycetota
SRR5208282	k141_2532834	Acidobacteriota
SRR5208282	k141_3234770	Actinomycetota
SRR5208282	k141_1690540	Pseudomonadota
SRR5208282	k141_1550396	Pseudomonadota
SRR5208282	k141_988898	Pseudomonadota
SRR5208282	k141_3796475	Pseudomonadota
SRR5208282	k141_1971490	Pseudomonadota
SRR5208282	k141_3375183	Pseudomonadota
SRR5208282	k141_988920	Pseudomonadota
SRR5208282	k141_708451	Pseudomonadota
SRR5208282	k141_2532923	Pseudomonadota
SRR5208282	k141_2392228	Pseudomonadota
SRR5208282	k141_3936311	Actinomycetota
SRR5208282	k141_3375243	Pseudomonadota
SRR5208282	k141_147237	Pseudomonadota
SRR5208282	k141_2252438	Pseudomonadota
SRR5208282	k141_2112167	Pseudomonadota
SRR5208282	k141_4217220	Pseudomonadota
SRR5208282	k141_3936331	Pseudomonadota
SRR5208282	k141_4076740	Pseudomonadota
SRR5208282	k141_3796573	Pseudomonadota
SRR5208282	k141_147276	Pseudomonadota
SRR5208282	k141_568288	Actinomycetota
SRR5208282	k141_3936357	Actinomycetota
SRR5208282	k141_1129620	Pseudomonadota
SRR5208282	k141_2673806	Actinomycetota
SRR5208282	k141_2813775	Pseudomonadota
SRR5208282	k141_849132	Acidobacteriota
SRR5208282	k141_1690841	Acidobacteriota
SRR5208282	k141_2392456	Pseudomonadota
SRR5208282	k141_2252599	Pseudomonadota
SRR5208282	k141_3936377	Acidobacteriota
SRR5208282	k141_1129720	Pseudomonadota
SRR5208282	k141_2813891	Acidobacteriota
SRR5208282	k141_1410569	Pseudomonadota
SRR5208282	k141_3375514	Pseudomonadota
SRR5208282	k141_3656607	Pseudomonadota
SRR5208282	k141_2112435	Acidobacteriota
SRR5208282	k141_708682	Pseudomonadota
SRR5208282	k141_2954529	Acidobacteriota
SRR5208282	k141_4076985	Pseudomonadota
SRR5208282	k141_3936461	Myxococcota
SRR5208282	k141_3796838	Pseudomonadota
SRR5208282	k141_849335	Pseudomonadota
SRR5208282	k141_2252693	Pseudomonadota
SRR5208282	k141_568513	Planctomycetota
SRR5208282	k141_288300	Actinomycetota
SRR5208282	k141_2954599	Actinomycetota
SRR5208282	k141_2674131	Pseudomonadota
SRR5208282	k141_989449	Pseudomonadota
SRR5208282	k141_2112546	Actinomycetota
SRR5208282	k141_1550960	Pseudomonadota
SRR5208282	k141_1831240	Pseudomonadota
SRR5208282	k141_3796904	Pseudomonadota
SRR5208282	k141_4357553	Pseudomonadota
SRR5208282	k141_2533393	Acidobacteriota
SRR5208282	k141_7864	Pseudomonadota
SRR5208282	k141_4217736	Pseudomonadota
SRR5208282	k141_849417	Actinomycetota
SRR5208282	k141_1129930	Planctomycetota
SRR5208282	k141_288419	Pseudomonadota
SRR5208282	k141_3515415	Bacillota
SRR5208282	k141_3797018	Pseudomonadota
SRR5208282	k141_3515420	Pseudomonadota
SRR5208282	k141_147778	Pseudomonadota
SRR5208282	k141_1831370	Acidobacteriota
SRR5208282	k141_3656902	Pseudomonadota
SRR5208282	k141_1831388	Pseudomonadota
SRR5208282	k141_8041	Planctomycetota
SRR5208282	k141_1129964	Pseudomonadota
SRR5208282	k141_2814318	Pseudomonadota
SRR5208282	k141_1551222	Pseudomonadota
SRR5208282	k141_428353	Bacillota
SRR5208282	k141_709104	Planctomycetota
SRR5208282	k141_3095445	Planctomycetota
SRR5208282	k141_849672	Pseudomonadota
SRR5208282	k141_2533736	Pseudomonadota
SRR5208282	k141_428433	Actinomycetota
SRR5208282	k141_2814371	Planctomycetota
SRR5208282	k141_2393164	Bacillota
SRR5208282	k141_1130128	Pseudomonadota
SRR5208282	k141_3657125	Pseudomonadota
SRR5208282	k141_2674563	Actinomycetota
SRR5208282	k141_428461	Planctomycetota
SRR5208282	k141_3376125	Pseudomonadota
SRR5208282	k141_4077573	Pseudomonadota
SRR5208282	k141_2814436	Actinomycetota
SRR5208282	k141_1130182	Acidobacteriota
SRR5208282	k141_428531	Pseudomonadota
SRR5208282	k141_3376194	Pseudomonadota
SRR5208282	k141_2253410	Pseudomonadota
SRR5208282	k141_8377	Pseudomonadota
SRR5208282	k141_3095738	Pseudomonadota
SRR5208282	k141_3797513	Bacillota
SRR5208282	k141_1972626	Pseudomonadota
SRR5208282	k141_3376277	Pseudomonadota
SRR5208282	k141_709410	Pseudomonadota
SRR5208282	k141_3515958	Acidobacteriota
SRR5208282	k141_2393349	Acidobacteriota
SRR5208282	k141_1130341	Planctomycetota
SRR5208282	k141_4358167	Pseudomonadota
SRR5208282	k141_2253483	Bacteroidota
SRR5208282	k141_1831767	Pseudomonadota
SRR5208282	k141_4077781	Pseudomonadota
SRR5208282	k141_3095778	Pseudomonadota
SRR5208282	k141_2955445	Pseudomonadota
SRR5208282	k141_3376289	Pseudomonadota
SRR5208282	k141_1271268	Actinomycetota
SRR5208282	k141_3516035	Pseudomonadota
SRR5208282	k141_4218535	Thermoproteota
SRR5208282	k141_428836	Pseudomonadota
SRR5208282	k141_8685	Acidobacteriota
SRR5208282	k141_1831954	Pseudomonadota
SRR5208282	k141_2814727	Actinomycetota
SRR5208282	k141_2113504	Acidobacteriota
